clients_by,training_mode,calibration_scope,model,decision_policy,roc_auc,pr_auc,f1,precision,recall,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,health_gap
condition,fedbn,pooled,cnn-ae,hard_val_p95,0.6972459375243496,0.9802767378050509,0.4820983224152725,0.9914784195388623,0.32507410594759995,0.08870285438621524,0.6749258940524001,0.06119588068083335,0.15066764558151835,0.39283988412467724,0.24217223854315886
condition,fedbn-personalized,client_specific,cnn-ae,fuzzy_fault_only_hi75,0.6724053410014128,0.979602130400585,0.5251843048074369,0.9960687029223513,0.3693524096385542,0.030737942625669645,0.6306475903614458,0.0341987627289094,0.13021212268551227,0.43042301503088276,0.3002108923453705
condition,fedbn-personalized,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6724053410014128,0.979602130400585,0.5399773172272185,0.9930529675826077,0.38504016064257024,0.05619757780829144,0.6149598393574297,0.0341987627289094,0.13021212268551227,0.43042301503088276,0.3002108923453705
condition,fedbn-personalized,client_specific,cnn-ae,hard_val_p95,0.6724053410014128,0.979602130400585,0.5399773172272185,0.9930529675826077,0.38504016064257024,0.05619757780829144,0.6149598393574297,0.0341987627289094,0.13021212268551227,0.43042301503088276,0.3002108923453705
condition,fedprox,adaptive,cnn-ae,fuzzy_fault_only_hi75,0.6275820545345229,0.9751658333524735,0.4191822174793353,0.9966618084552396,0.26602899694014154,0.017229186625627647,0.7339710030598585,0.030361881305492628,0.11383887197003181,0.3302306019946725,0.21639173002464068
condition,fedprox,adaptive,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6275820545345229,0.9751658333524735,0.43424561903028636,0.9934574244656951,0.27838138267355134,0.038167376696087024,0.7216186173264486,0.030361881305492628,0.11383887197003181,0.3302306019946725,0.21639173002464068
condition,fedprox,adaptive,cnn-ae,hard_val_p95,0.6275820545345229,0.9751658333524735,0.43424561903028636,0.9934574244656951,0.27838138267355134,0.038167376696087024,0.7216186173264486,0.030361881305492628,0.11383887197003181,0.3302306019946725,0.21639173002464068
condition,fedprox,client_specific,cnn-ae,fuzzy_fault_only_hi75,0.622386399239657,0.975302566323253,0.4723061125612283,0.9960976496795003,0.3168513339070568,0.025661124175158298,0.6831486660929431,0.03962180282070917,0.12858522643218145,0.3745800971940666,0.24599487076188511
condition,fedprox,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,0.622386399239657,0.975302566323253,0.4915850756461388,0.9926988124160788,0.3353820042073054,0.05110728146134494,0.6646179957926945,0.03962180282070917,0.12858522643218145,0.3745800971940666,0.24599487076188511
condition,fedprox,client_specific,cnn-ae,hard_val_p95,0.622386399239657,0.975302566323253,0.4915850756461388,0.9926988124160788,0.3353820042073054,0.05110728146134494,0.6646179957926945,0.03962180282070917,0.12858522643218145,0.3745800971940666,0.24599487076188511
condition,fedprox,pooled,cnn-ae,fuzzy_fault_only_hi75,0.6359830508761777,0.9752688245742221,0.3989379233605991,0.9946045547003938,0.24957329317269078,0.026344469584242105,0.7504267068273093,0.03437130495806145,0.12396790711139477,0.32216370869470873,0.19819580158331393
